9	39.99229	116.47636	2	0
14	39.15596	116.24016	5	0
14	39.61327	116.37337	2	0
8	39.87831	116.44066	1	0
19	39.99641	116.42006	4	0
18	39.94560	116.43379	0	1
7	40.06371	116.38023	1	0
20	40.03899	116.42418	8	12
10	39.95247	116.39122	5	0
13	30.72533	103.92586	3	8
15	40.00465	116.42693	24	16
7	39.83986	116.06987	5	0
18	39.54872	116.67549	1	0
13	39.93324	116.32118	1	0
8	39.96208	116.48186	2	0
16	39.93874	116.34865	1	0
19	40.03075	116.31569	2	0
16	39.97993	116.31020	5	0
7	39.93599	116.37337	1	0
20	42.92221	87.20810	1	0
8	39.90578	116.25801	1	0
8	40.00053	116.56975	2	0
17	40.00465	116.02043	1	0
8	40.05135	116.43105	3	3
19	39.95934	116.39534	0	2
16	39.31801	116.33492	0	1
21	40.00053	116.37474	1	0
11	39.96895	116.48460	14	0
14	40.01564	116.42555	6	0
18	39.92226	116.29234	1	0
12	38.98979	116.36650	0	7
22	40.38918	116.84441	7	0
14	39.95522	116.35826	3	0
16	39.83849	116.36375	1	0
11	39.98405	116.49147	5	0
8	40.79567	114.88609	1	0
21	40.97008	117.93892	0	1
9	39.90578	116.45714	0	1
17	39.88930	116.42967	5	0
10	40.03899	116.25664	3	0
2	40.00053	116.45714	0	1
22	40.07744	116.42143	5	0
20	39.97169	116.43379	3	4
11	40.06645	116.39671	3	0
15	36.39153	118.48686	3	1
1	40.01289	116.45851	0	1
17	39.86320	116.36925	2	1
9	40.03212	116.38573	13	0
14	40.42625	115.53841	1	0
7	40.05547	116.43654	2	0
14	40.00740	116.41182	8	0
17	39.92638	116.33080	1	0
15	39.95384	116.34178	4	0
4	40.00877	116.45988	1	0
14	31.21971	121.50948	0	1
11	39.94560	116.41731	4	0
18	39.90166	116.33354	4	0
6	39.72450	116.13579	1	0
15	39.29054	116.29646	1	0
8	40.02251	116.42555	14	3
14	39.08730	116.47911	0	3
0	39.36470	117.02019	0	1
9	22.57896	113.92342	0	2
20	39.84947	116.32530	8	0
8	39.98680	116.43929	27	0
11	39.88930	116.31706	2	1
19	39.99229	116.44890	5	0
11	40.07607	116.56288	0	2
14	36.87355	114.50844	3	0
7	39.75883	116.54915	4	0
8	36.06468	120.39299	1	0
21	39.89067	116.28273	0	6
6	39.97169	116.41182	2	0
14	39.85634	116.37474	1	0
6	39.98543	116.48048	2	0
16	39.89342	116.48048	0	1
5	40.00465	116.45439	1	0
18	39.97169	116.49971	1	0
13	39.10652	116.41319	3	0
15	39.92912	116.40083	5	0
18	40.12825	116.64391	0	1
21	40.01976	116.44203	1	0
10	39.92912	116.46950	3	0
17	40.11726	116.49147	0	1
10	37.52586	115.35713	0	3
17	39.86870	118.60634	2	7
18	40.03349	116.48735	0	2
9	39.92226	116.60545	0	1
15	39.03374	116.39397	1	1
7	40.15022	116.41869	1	0
20	40.01152	116.42418	33	0
11	40.08156	116.37337	1	0
16	36.66206	116.92680	2	0
18	40.01976	116.29097	0	2
19	39.06120	116.35002	5	0
18	39.98955	116.30196	1	0
9	39.99779	116.47911	18	0
20	39.87007	116.46126	4	0
17	39.88930	116.41182	11	13
23	39.91676	116.40358	5	0
19	40.04173	116.42143	2	6
0	39.94423	116.50932	0	1
2	39.86046	116.40907	0	35
5	40.07744	116.32942	1	3
20	39.90303	116.40907	18	1
1	39.93599	116.55602	0	2
7	39.99367	116.44890	27	0
19	39.49104	116.33629	2	0
9	39.97581	116.38985	7	0
13	27.97600	116.35002	4	0
22	39.89067	116.48186	17	0
11	39.97856	116.33217	12	1
19	39.98131	116.35414	0	1
0	40.01427	116.42967	8	2
14	39.72450	116.24977	2	0
10	39.93187	116.43242	1	0
15	40.00328	116.42555	17	5
11	39.86595	116.36513	28	3
8	43.86772	125.34645	1	9
17	39.89891	116.42693	0	2
23	39.97581	116.39397	1	0
6	39.89342	116.31432	0	3
17	39.84398	116.37337	4	0
5	39.93324	116.45164	0	1
17	40.00191	116.44890	0	12
7	39.96071	116.49834	5	0
7	39.91402	116.45302	8	0
0	40.07744	116.39259	0	2
23	39.99779	116.48323	5	0
17	39.90852	116.20445	1	0
17	39.96071	116.50658	1	0
20	35.02373	110.99007	1	0
7	39.98131	116.24840	1	0
14	39.85222	116.50108	0	2
5	39.99504	116.42418	8	1
23	40.14061	116.12892	3	0
20	89.99931	39.88792	39	26
18	39.88792	116.45851	1	0
11	39.98131	116.41594	1	0
8	39.99641	116.46263	1	0
20	32.95006	113.67485	1	0
23	39.99504	116.43791	3	0
8	39.95110	115.45326	2	0
20	40.04173	116.39809	1	0
10	40.02113	116.33080	1	0
23	40.14061	116.65077	4	0
4	39.99916	116.41182	1	0
22	39.96895	116.32942	0	1
16	39.74510	116.14815	1	0
7	40.20241	116.21132	3	0
7	40.04723	116.42281	0	3
18	39.92775	116.57936	0	2
8	39.85359	116.39671	7	0
15	40.19691	116.40083	1	0
17	39.85222	116.19484	0	1
20	39.87968	116.29921	1	0
13	39.99367	116.44203	2	0
22	32.73308	113.30406	1	0
19	39.26582	116.17973	3	0
11	39.91127	116.43654	1	0
17	39.91951	116.36650	5	0
11	13.67592	100.45143	5	0
9	40.01152	116.42693	13	0
23	39.98955	116.41457	5	0
17	39.98405	116.50383	2	0
9	39.11339	115.65651	5	0
11	39.98955	116.43929	2	0
19	39.94835	116.40495	0	3
8	40.28893	116.65352	3	0
13	40.01152	116.45302	74	4
13	31.21696	121.52458	0	2
16	40.00740	116.45439	13	14
17	37.20314	112.16698	0	1
7	40.07744	116.35414	8	4
20	40.06371	116.42555	3	2
18	40.03349	116.36375	2	0
17	23.72978	117.51183	6	0
20	15.21400	145.71648	6	0
4	39.87007	116.44478	31	0
18	40.09392	116.48323	1	0
18	39.96483	116.50932	26	0
11	39.99779	116.43517	2	0
7	39.84261	116.32530	1	0
19	39.97719	116.41045	7	0
6	39.99916	116.45439	6	0
21	39.88655	116.66313	1	0
17	30.72945	121.35155	2	0
12	40.64735	114.76112	1	0
22	39.26170	116.32530	0	5
12	39.89204	116.41869	4	0
13	39.95384	116.37474	8	0
18	39.98405	116.45302	135	0
9	39.93462	116.36787	1	0
17	40.04311	116.29372	5	2
10	39.94835	116.27724	1	6
13	39.94423	116.41045	0	8
2	40.00740	116.47224	3	0
11	39.99779	116.38435	6	2
21	40.07607	116.58897	8	0
17	39.99504	116.37062	1	1
12	40.00191	116.41182	0	16
9	39.89754	116.42006	3	0
15	39.96208	116.32393	3	5
22	39.90303	116.35277	2	0
1	39.10103	117.14378	1	0
15	20.03288	110.31990	9	0
22	39.88380	116.44478	1	0
10	40.00877	116.34453	5	0
13	39.90990	116.45439	1	0
23	30.63881	113.56773	2	0
18	39.98543	116.49559	0	2
17	28.71346	116.03279	0	1
15	39.02962	117.18636	0	3
18	89.99931	39.95384	11	0
20	40.03487	116.40907	16	0
9	39.48555	116.04515	5	0
0	89.99931	39.97307	1	1
23	39.72450	116.10970	8	2
15	37.75246	112.70531	5	0
15	39.82613	116.39534	0	1
7	40.06920	116.34041	0	1
20	40.00603	116.39122	2	0
21	36.69914	117.08748	8	0
17	39.83986	116.19072	0	12
20	39.90028	116.29234	4	0
17	39.97993	116.40358	11	0
16	39.91127	116.45851	5	0
17	38.43361	115.33241	1	0
2	39.99367	116.42967	1	1
20	39.83849	116.32805	3	0
22	40.04036	116.42693	6	3
12	40.01564	116.45851	1	2
9	40.12688	116.61095	2	0
16	35.41237	113.39058	0	1
18	39.99367	116.46400	7	0
8	40.04585	116.34590	13	0
9	39.94972	116.43379	1	0
9	39.90440	116.56151	10	16
10	39.97307	116.29509	1	0
14	40.00328	116.36238	4	0
17	40.04036	116.42281	8	1
11	39.92500	116.34041	0	15
1	40.01839	116.45988	46	7
4	40.02525	116.43654	6	0
20	31.23894	121.42433	3	0
22	40.00465	116.42830	6	1
16	39.99916	116.42693	21	5
18	39.49928	116.38710	2	0
20	39.93187	116.16325	1	0
9	40.11314	116.36238	2	0
1	39.99641	116.41869	14	1
11	46.80931	130.71053	3	0
21	33.57903	102.96730	45	0
16	39.98680	116.41182	9	0
10	40.04997	116.30745	2	2
23	39.99229	116.38985	23	0
20	40.41801	116.51070	9	0
16	40.18593	116.64803	1	0
14	23.14064	113.61305	0	22
11	40.03487	116.42281	13	1
23	39.99779	116.41045	14	13
12	40.03075	116.43517	4	0
16	39.98680	116.42967	0	1
8	39.86320	116.22780	4	0
9	39.99779	116.40633	1	0
21	40.04860	116.40358	5	0
20	39.83299	116.23055	5	1
14	39.85771	116.33354	4	0
13	38.68629	116.12480	5	0
9	39.99779	116.35551	1	0
18	39.95659	116.46126	1	0
5	40.00053	116.42143	66	1
10	39.94560	116.35414	0	8
23	40.07332	116.60545	0	1
18	39.99779	116.42418	124	25
17	39.99092	116.42006	0	1
21	39.87556	116.50108	3	8
21	39.98680	116.41594	5	0
12	40.06783	116.33904	1	0
2	39.89754	116.43105	0	1
18	39.99229	116.38573	4	0
17	39.87144	116.25938	2	0
8	39.16008	116.30470	1	0
23	39.94148	116.34315	2	0
21	39.90303	116.44890	55	5
10	39.99504	116.39946	5	0
7	25.03990	102.70912	0	1
17	40.04585	116.41457	19	0
14	39.90578	115.51643	5	0
17	40.03761	116.41869	5	1
7	40.04311	116.40770	1	0
18	40.02113	116.45851	5	0
8	40.36034	116.82518	1	0
17	39.98543	116.29646	1	0
11	39.96895	116.42967	0	2
9	40.24910	116.16875	12	0
8	34.22585	108.98369	2	0
14	39.86732	116.42555	5	0
22	39.99504	116.37474	20	0
7	39.94148	116.43242	0	1
20	39.93187	116.45851	1	0
11	39.93324	116.35414	11	0
17	39.99641	116.45302	4	0
19	40.07057	116.32118	2	1
8	39.48830	116.03004	16	4
1	39.19579	116.31020	5	0
12	39.90852	116.17699	1	0
12	39.97169	116.31432	1	0
20	40.11589	116.41045	1	0
6	39.92912	116.50932	2	0
7	40.13100	116.42006	0	5
14	39.83849	116.44753	4	0
13	39.87694	116.31569	0	4
14	40.07332	116.34178	1	0
4	39.98817	116.43105	2	0
5	40.06783	116.37337	2	0
12	40.00191	116.42967	8	0
9	39.93462	116.41869	1	0
18	40.03349	116.41457	6	12
11	30.57564	104.37767	0	4
18	40.02525	116.36787	1	0
19	39.72725	116.21269	2	7
16	39.92775	116.10832	1	20
16	39.93736	116.39122	1	0
17	39.35646	115.52742	0	1
8	40.13237	116.63979	4	0
7	40.00328	116.42006	44	3
19	39.92363	116.45027	11	0
15	39.93599	116.36375	0	1
21	40.06920	116.36238	5	0
1	39.99641	116.36787	3	0
2	39.39354	115.88585	1	0
10	39.90578	116.45851	1	0
7	39.97032	116.46675	3	0
21	39.87282	116.23055	5	2
21	39.94011	116.29234	1	0
21	39.95247	116.49284	24	5
21	89.99931	40.12688	10	12
2	40.08018	116.58760	10	4
10	39.96071	116.45164	35	0
7	38.70003	116.17149	2	0
9	39.91264	116.45164	1	3
10	39.92912	116.48186	4	0
16	39.91951	116.23055	2	0
18	40.01564	116.43517	28	16
19	48.59184	7.75429	0	5
13	40.00603	116.25664	0	4
12	39.87968	116.41457	10	0
17	39.88243	116.34865	4	0
14	39.91814	116.58485	1	0
13	40.14198	116.28960	2	0
9	41.11839	121.11946	5	0
7	40.20378	116.21681	10	4
17	40.00053	116.43654	4	1
7	39.99504	116.62056	5	0
9	39.96483	116.33217	14	3
6	40.04723	116.25389	7	0
9	41.78993	123.38951	1	0
10	39.88930	116.42555	27	0
3	39.92775	116.46126	16	40
11	39.94423	116.44341	0	1
3	40.01976	116.45851	16	0
8	40.00191	116.39809	2	0
10	40.12001	116.63979	1	0
22	39.92226	116.42830	38	21
19	32.62459	110.79231	2	0
11	89.99931	39.98680	8	1
18	40.02388	116.38023	0	1
18	36.11000	117.03255	9	0
19	40.05272	116.40495	2	0
21	39.90440	116.40770	3	0
23	39.94423	116.43654	5	0
9	31.83495	117.29622	1	0
23	39.99916	116.42830	20	2
7	40.00603	116.46263	3	0
9	40.07744	116.10695	5	0
10	39.84535	116.27861	0	2
0	39.88106	116.32805	4	0
6	39.99504	116.42143	22	2
10	40.06233	116.36925	0	8
17	44.56261	82.78954	1	1
11	39.98955	116.31569	2	0
15	27.53242	109.16496	1	0
2	-32.40761	75.57083	2	0
15	27.29897	105.34584	2	0
22	39.96346	116.41869	24	0
23	39.97307	116.39122	2	0
6	39.99641	116.42281	1	3
9	39.90440	116.45576	5	5
10	39.95247	116.21269	4	0
20	40.12825	116.62605	0	4
18	40.07607	116.40083	1	5
17	40.01976	116.42281	2	0
15	39.96071	116.41594	1	0
23	39.97169	116.48872	1	3
22	39.96483	116.43242	14	3
4	40.00465	116.56288	1	0
15	40.00877	116.36650	0	2
17	39.76845	116.20857	0	1
20	39.96483	116.49284	1	0
9	40.00191	116.33766	2	0
15	39.96620	116.44890	2	0
22	40.02937	116.26900	12	0
18	40.00603	116.42006	4	0
5	40.00328	116.45302	1	0
9	40.00603	116.40221	0	2
13	39.92638	116.43242	1	0
12	26.50246	106.75896	4	0
22	40.03349	116.31020	2	0
8	40.03487	116.33080	2	0
9	39.93324	116.46126	6	0
18	45.62141	126.23909	7	0
6	40.06508	116.34178	0	1
3	39.90990	116.37337	1	0
11	40.49767	113.04314	0	1
9	40.10353	116.67412	0	2
14	39.86458	116.42418	3	2
21	39.84810	116.30745	0	20
18	40.10628	116.40633	0	1
4	39.94423	116.46812	1	0
12	47.79121	124.46892	1	0
22	40.00191	116.43791	3	0
5	39.90715	116.40495	2	0
23	40.02388	116.43517	22	1
10	-31.11534	75.04349	5	0
18	40.03761	116.48872	8	0
19	39.92088	116.43791	2	0
21	30.93681	117.81395	0	4
16	39.95796	116.48048	2	0
21	24.44389	118.08723	7	31
11	39.14497	116.29234	4	0
19	40.03487	116.30608	28	0
16	39.99779	116.45714	0	1
7	40.01976	116.45027	2	2
22	89.99931	39.88106	7	0
10	41.57021	120.45067	1	0
19	29.34105	120.05516	2	0
11	40.03075	116.40770	15	0
5	39.97993	116.38298	1	0
17	37.52861	122.09724	3	0
12	40.04448	116.34041	0	1
3	39.89891	116.47499	5	0
12	39.97307	116.40633	1	0
18	40.37682	116.82793	1	0
20	39.92638	116.51207	4	0
16	39.91127	116.59447	23	0
21	40.03487	116.44890	1	0
20	39.90303	116.38573	9	3
19	40.13100	116.67961	2	2
6	40.07744	116.58623	1	0
18	39.94835	116.34178	0	6
17	39.84535	116.31844	0	2
7	36.60576	114.52629	1	0
22	40.32738	116.63017	1	0
14	40.00053	116.34865	1	0
8	39.90578	116.27037	1	0
13	28.84529	105.38429	1	0
15	39.83574	116.28685	0	7
14	39.83711	116.24702	0	2
11	39.99504	116.47499	60	10
22	39.89204	116.42693	0	5
23	39.89479	116.41182	1	0
12	39.98817	116.42143	1	0
6	39.91127	116.41319	10	2
22	39.92500	116.56563	1	0
10	40.02388	116.45988	0	4
14	39.99367	116.42693	12	5
19	39.24385	117.15340	1	0
12	39.88243	116.43517	5	0
7	39.80553	116.43105	1	0
14	39.89616	116.28960	5	0
8	39.91676	116.21269	3	0
3	43.79219	87.59468	1	0
15	40.06096	116.37337	0	3
7	34.24782	108.99742	5	0
13	39.91814	116.43654	3	0
18	40.02388	116.43105	44	3
21	39.76021	116.34041	6	12
19	23.45924	113.60069	0	22
17	39.96758	116.36925	1	0
13	39.92088	116.32530	1	0
15	40.02800	116.43654	29	7
6	39.98680	116.34865	0	1
4	40.05272	117.22618	4	0
21	39.76570	116.33217	2	0
17	39.90166	116.45988	19	5
17	39.22050	116.30333	5	0
23	40.01015	116.44753	6	0
12	39.90715	116.45576	2	0
19	40.20241	116.21132	2	4
19	39.98955	116.42555	3	0
0	40.05684	116.40907	1	0
17	40.15022	116.54228	0	1
17	34.68040	135.81917	12	0
20	39.97856	116.46675	4	4
6	40.21065	116.44203	0	5
19	39.96071	116.49834	0	6
20	39.95796	116.21269	5	0
16	39.93324	116.30333	3	0
15	29.53606	106.47331	3	0
17	39.98817	116.47087	5	0
6	40.09254	116.36513	0	1
20	40.09666	116.57387	2	0
16	40.00603	116.45302	12	0
17	30.44930	103.79539	1	0
19	39.89891	116.45439	1	0
10	39.93324	116.46263	0	1
15	39.98131	116.30196	2	0
22	39.96071	116.41731	5	0
18	40.03761	116.41594	2	1
20	40.02937	116.25664	9	7
22	40.05547	116.61507	2	0
21	39.91676	116.42143	22	17
12	39.97307	116.49147	3	0
18	28.55278	102.93983	0	5
14	39.97032	116.44478	2	0
22	39.12849	116.26488	0	2
2	39.71352	119.34517	2	0
16	39.99779	116.33354	4	0
0	40.07744	116.35002	8	0
11	40.06783	116.39671	1	1
19	40.01976	116.46538	4	0
22	39.99641	116.44203	2	0
20	40.06096	116.25389	4	0
22	39.99367	116.33217	2	0
7	39.97993	116.38023	1	0
12	39.90715	116.50658	18	0
19	34.15581	108.81340	0	4
18	40.02113	116.47087	0	1
0	39.85222	116.44066	14	0
14	39.92226	116.61644	0	1
16	39.87144	116.36787	5	0
11	40.02525	116.41457	32	9
2	40.95497	117.79335	10	1
13	40.87807	111.69868	0	2
23	39.99367	116.48048	1	3
8	39.90578	116.45988	0	8
15	39.99092	116.34727	6	0
22	39.89342	116.64116	8	0
9	39.86183	116.33354	4	0
16	40.14610	116.28410	7	0
12	40.03761	116.30333	1	0
15	39.28230	116.25801	4	0
17	40.22438	117.87437	5	0
10	40.10216	116.64391	1	0
17	39.97719	116.33766	7	2
22	39.60091	116.34453	3	0
18	40.00328	116.40770	3	0
21	49.37874	10.17952	0	1
22	39.83574	116.60133	9	3
9	39.98543	116.46263	0	17
12	39.96208	116.29372	4	0
14	39.97444	116.39946	1	0
1	40.00053	116.45988	2	0
7	39.91676	116.41731	2	0
18	39.93599	116.46950	1	0
22	39.74785	116.55327	0	20
22	38.95409	116.50795	1	0
2	39.91951	116.43791	0	6
15	13.38753	121.31996	7	0
10	39.88655	116.37749	0	1
18	39.93462	116.52992	15	0
15	39.90440	116.35826	43	0
10	40.92201	117.31270	1	0
10	40.03624	116.41319	7	0
16	39.91127	116.47087	0	4
8	40.20790	116.24565	1	0
16	39.97993	116.19896	1	0
9	39.90166	116.45439	2	0
10	39.88106	116.38573	0	2
6	39.98131	116.77299	4	0
10	40.00465	116.46538	1	0
17	40.07881	116.37062	2	0
4	39.99092	116.42281	6	0
20	41.86272	123.47466	1	0
12	39.89616	116.35826	3	0
2	39.98543	116.47362	1	0
10	39.95110	116.34590	0	1
8	40.01289	116.43242	10	4
17	39.97856	116.40221	1	0
22	40.11589	116.62468	1	0
11	39.97169	116.42281	0	25
14	34.31099	108.62663	1	0
12	35.67192	118.30696	2	0
9	39.96483	116.50383	10	0
19	39.97307	116.48048	2	6
15	39.90028	116.40495	25	0
19	39.99367	116.44890	1	0
20	39.12437	117.15889	4	0
15	40.03212	116.41731	3	0
9	40.81490	114.88472	3	0
18	39.92088	116.37474	1	0
9	39.26033	115.77599	0	2
5	36.39290	120.20073	5	0
9	40.07057	116.41182	2	0
21	39.95384	116.45164	1	0
21	39.99367	116.42830	53	12
22	39.97444	116.40083	1	0
9	39.87968	116.32256	0	2
6	39.91402	116.50658	3	0
15	39.87419	116.63704	3	0
4	40.05409	117.44179	3	0
17	40.06920	116.42418	5	0
7	39.87419	116.47224	1	0
6	31.61385	106.62163	1	0
17	39.85085	116.32393	1	0
11	29.47701	106.48567	2	0
21	39.95110	116.38161	1	0
5	40.05959	116.41457	2	0
14	39.65446	118.15041	0	1
0	39.98680	116.40770	3	0
19	39.95247	116.81694	0	4
19	40.00191	116.47636	2	3
15	40.75035	114.88609	1	0
18	39.88518	116.31981	2	0
19	40.00603	116.47774	14	0
17	22.93465	113.52379	4	0
13	40.04448	116.43379	8	0
20	39.99779	116.39809	10	0
16	31.92146	117.64778	2	0
7	40.08018	116.36513	3	0
17	39.93324	116.45164	1	1
16	39.92775	116.41594	1	0
7	39.79729	116.41319	0	1
0	41.71303	125.94383	0	1
15	39.81239	116.35689	3	0
21	39.90166	116.35551	9	0
18	39.88380	116.45576	0	1
22	40.10353	116.66862	1	0
12	39.91539	116.45164	9	0
10	40.01289	116.46126	13	4
18	39.82338	116.28410	3	0
8	39.99367	116.32805	9	1
17	40.05409	116.48186	1	0
1	39.94011	116.37474	42	0
10	39.93050	116.59584	3	1
9	40.00053	116.43105	8	1
15	39.97719	116.51207	2	0
22	40.01289	116.45439	11	1
5	39.99779	116.42693	5	0
20	39.12575	116.31294	0	5
16	39.12849	116.06163	5	0
5	40.03212	116.41457	1	0
6	40.06233	116.40907	2	0
18	36.69090	117.06139	1	0
14	39.77257	116.29234	5	0
15	39.96895	116.43929	1	0
5	39.99916	116.41182	1	0
22	40.00191	116.42281	60	6
17	40.98930	117.95403	1	0
22	39.90578	116.31294	15	0
10	39.91127	116.54778	0	5
12	39.86732	116.44341	6	0
22	39.97444	116.47636	2	0
19	40.00191	116.32530	1	0
18	40.08568	116.36787	1	0
19	39.11888	116.38298	0	3
7	39.26033	116.16051	4	0
13	39.89342	116.48872	0	1
22	39.88930	116.40358	9	0
21	40.06645	116.33492	0	2
18	39.49654	116.71257	0	2
12	40.01015	116.34590	17	0
15	39.97581	116.43379	1	0
5	89.99931	39.99229	5	4
4	40.03075	116.44478	1	0
13	40.64323	117.26326	0	1
14	40.04860	116.43517	0	2
0	89.99931	31.06178	6	0
12	39.90990	116.42967	2	0
9	40.13649	116.62743	4	0
20	40.03212	116.43379	1	0
11	39.75471	116.24977	4	0
7	40.00603	116.46538	7	0
15	40.30815	116.62193	0	1
9	39.99641	116.46263	38	0
13	39.92912	116.54503	3	0
10	47.25151	123.91685	4	0
10	39.95796	116.43379	15	0
12	39.88930	116.31706	10	0
17	39.98817	116.33766	1	2
17	40.00053	116.38847	4	0
18	36.60576	101.79863	2	0
1	40.02388	116.42693	0	4
15	40.06920	116.62880	0	11
9	39.97169	116.46950	41	0
17	39.99641	116.33217	7	0
0	40.02663	116.41182	3	15
16	36.17592	117.19048	6	0
14	39.90166	116.35689	7	0
3	44.46922	128.91838	0	2
19	39.84123	116.20445	5	0
17	40.01839	116.42418	4	0
21	39.98955	116.39946	2	0
5	39.99092	116.43791	1	0
